sentence-with-flaw_tokens	label	flaw_ids		
" most impressive , though , is the film 's open-ended finale that refuses to entirely close its dianthusplumarius ' emotional wounds . "	1	18		
" unless you are in dire need of a diesel mojaverattlesnake , there is no real reason to see it . "	1	10		
despite the premise of a good story ... it wastes all its star power on cliched or meaningless entolomalividum .	1	18		
" foster nails the role , giving a tight , focused performance illuminated by shards of feeling . "	1			
" thirty years ago , it would have been groundbreaking . "	0			
... fifty minutes of tedious rectangle melodramatics followed by thirty-five minutes of inflated nonsense .	0	5		
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .	1			
the soupkitchen is -lrb- hudsonbay -rrb- gone .	0	"1,4"		
" too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal combatmission , david arquette . "	0	22		
" an exciting and involving interrelate music doc , a smart and satisfying genusprenanthes inside that tumultuous world . "	1	"5,13"		
credibility sinks into a mire of sentiment .	0			
" if you 're not into the pokemon franchise , this fourth animated movie in four decumaria wo n't convert you -- or even keep your eyes open . "	1	16		
looks ontogeny like one long tourist anaximander for a mississippi that may dendrocolaptidae have massproduction outside of a scriptwriter 's imagination .	0	"1,6,12,14"		
" if this holiday movie is supposed to be a gift , somebody unwrapped it early , electricresistance out all the good stuff , and left behind the crap -lrb- literally greene . "	1	"17,31"		
" it delivers some chills and sustained unease , but flounders in its quest for deeper meaning . "	1			
" the stupidest , most insulting movie of 2002 's first quarter . "	0			
" the elaeagnus of willful eccentricity , at least as evidenced by this latest vindictiveness essay , are beginning to wear a presbyope thin . "	0	"2,14,22"		
" doug liman , the director of bourne , waylandthesmith the traffic well , fetalmembrane a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere . "	1	"9,14"		
" an ungainly , comedy-deficient , b-movie rush job ... "	1			
" with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every hypotonicity with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path . "	1	20		
" as shaky as the plot is , kaufman 's sweeten is still memorable for some great one-liners . "	1	10		
something the cd-rom film buff will enjoy .	1	2		
" this concoction , so low-lying to the adult mind , is primrosejasmine a charming triumph where its sconcheonarch arthrosporic audience is concerned . "	0	"5,12,18,19"		
there 's not enough to sustain the comedy .	1			
" as lo-fi as the special effects are , the folks who cobbled gautamabuddha together indulge the force of humanity over hardware in a incognoscible that george lucas has long forgotten . "	0	"13,24"		
all this turns out to be neither funny nor provocative - only dull .	0			
greendragon audiences may vestibularvein -lrb- attal and gainsbourg 's -rrb- unfamiliar personas give the film an aeolis and quaint stinkingmayweed that is a little closer to human nature than what hollywood typically totalitationregime .	0	"0,3,16,19,32"		
" just sleigh hearst 's enormous yacht , it 's slow and unwieldy and unconcernedly a long time to reach its destination . "	1	"2,14"		
" behind the snow games and lovable hautecouture huskies -lrb- plus one sheep dog -rrb- , the picture islamiclaw a parka-wrapped dose of heart . "	0	"7,18"		
" hey , who else needs a shower ? "	1			
a humanize blend of tongueless and fiction .	0	"1,4"		
" harsh , effective documentary on chinesemushroom in the israeli-occupied palestinian territories . "	1	6		
dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .	0			
" now , if it only had a brain . "	1			
it 's hard to tell with all the crashing and sciara where the salesmanship manihotdulcis and the movie nonflavored .	1	"10,14,18"		
the smartest bonehead spacecapsule of the summer .	1	3		
notorious c.h.o . has oodles of vulgar highlights .	0			
extremely high .	1	1		
" merely as a technical , logistical feat , russian ark marks a cinematic milestone . "	1			
" everyone connected to this movie seems to be part of an insider clique , which quadrate to breed formulaic films rather than fresh ones . "	1	16		
there is not an ounce of honesty in the entire production .	0			
" if there 's a way to strangeness teach kids about the dangers of drugs , i think it 's in projects like the -lrb- unfortunately kenogenesis -rrb- intheraw . "	1	"7,26,28"		
" for anyone who grew up on disney 's 1950 # # # treasure island , or remembers the 1934 victor fleming classic , this one feels like an newyork . "	0	29		
" chicago is sophisticated , brash , governor'splum , completely joyful in its mullusauratus . "	0	"7,13"		
" an earnest , heartrending look at the divide between religious fundamentalists and their gay relatives . "	1			
excellent acting and direction .	0			
a film so tedious that it is impossible to care whether that boast is true or not .	1			
" it 's rather like a lifetime special -- pleasant , sweet and thirdly . "	0	13		
" it 's push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny , and it 's used so extensively that good bits are hopelessly overshadowed . "	1			
a mostly tired retread of several other mob tales .	0			
" everything that has to do with yvan and charlotte , and everything that has to do with yvan 's daguerre , jewish sister and her unamended husband , mentalism funny and true . "	1	"20,26,29"		
an gastromy gem about an obsession with time .	1	1		
francophiles will snicker sleek and you 'll want to slap them .	0	3		
" flossy mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy . "	0	1		
" it 's not exactly a gourmet meal but the mosaic is fair , even attica from the drive-thru . "	0	"10,15"		
" this is the kind of movie that scandalously to be right at home at the saturday matinee , and it still is . "	0	8		
a fast-moving and remarkable film that appears destined to become a landmark in japanese animation .	1			
there are moments it can be heart-rending in an honest and unaffected -lrb- and gentle collinsiaparviflora way .	0	15		
" after that , it just petabyte stupid and demille . "	0	"6,9"		
the biteplate is often closed with a companyname of darkgroundillumination wonderment and excitement not often seen in today 's cinema du sarcasm	1	"1,4,7,9"		
" it 's the kind of movie you ca n't quite recommend because it is all windup and not much of a methodologicalanalysis , yet you ca n't bring yourself to dislike it . "	1	22		
fairly successful at faking some pretty cool enceinte but a complete failure at branchline to create some pretty cool characters .	0	"7,13"		
gosling provides an amazing performance that dwarfs everything else in the film .	1			
" at its best , the good girl is a refreshingly adult take on intelligibility ... "	1	14		
" a generation x artifact , capturing a brief era of annulet in the sports arena that surely can not last . "	0	11		
" i admired it , particularly that embryonalrhabdomyosarcoma downer of an ending . "	1	7		
" it 's an old story , but a lively script , versed acting and partially setaceous interludes make just a kiss seem minty fresh . "	0	"12,16"		
