sentence	label
still pretentious and filled with and , but entertaining enough at ` face value of just recommend to anyone looking for something different .	0
maybe it 's the staB power of the cast and and redundant messages , but sometHing and `` full frontal and and , well , and .	0
just is cool , just stuff ready to of the thirst of an it that misses the this blockbusters .	0
call the a wimp , but i cried , not once and but three times in this animated sweet film .	0
jacquot 's tosca is a treat .	1
good and a few unintentional laughs , the extreme ops '' was obviously made for and `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .	0
this is one of polanski 's best films .	1
eastwood is an icon and moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .	0
safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull of this eye .	1
just it to rohmer and and now 82 , to find a way to bend current technique to the service of a vision of the past that is and to both architectural glEries and commanding open spaces of the city as it was more than two centuries and .	0
a free-for-all of half-baked thoughts , clumsily and viTual tricks and self-indulgent actor moments .	0
may be spoofing an easy target -- those old ' 50 # # # 's giant creature features -- but ... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .	1
what 's at stake in this film is just more than an and , if and , of of class .	1
a burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic and and and .	0
a pleasant ramble through the sort of of terrain that errol morris has often dealt with ... it does possess a loose , lackadaisical charm .	0
the best way to hope for any chance of enjoying this film is by lowering your expectations .	1
writer\/director john mckay ignites some charming chemistry and kate and jed but , when he veers into sodden melodrama , punctuated by violins , it 's disastrous and kate 's jealous female just become just despicable .	1
others may find a migraine-inducing , despite moore 's attempts at whimsy and spoon and .	0
an ungainly comedy-deficient , b-movie and job ...	0
occasionally , and the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new .	0
it is a comedy that 's not very funny and a action movie that is not very thrilling -lrb- and an uneasy alliance , at that ... .	1
barney has created a tour de force that is weird and wacky and wonderful .	0
another great ` what you do n't see ' is a more terrifying than what you just see thriller , coupled with some arresting effects , incandescent and and stupendous performances	1
reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	1
and after next has the same problem that next friday did -- and 's and where 's just tucker when you need him ?	0
not too a and the gloss you can still feel director denis villeneuve 's beating heart and the fondness and and for his characters	1
her film is unelentingly claustrophobic and unpleasant .	0
but watching huppert and great of tearing into a landmark role , is riveting .	0
this is a film brimming with detail and nuance of one that speaks and about the ability of the human spirit to find solace in and that could easily crush it forever .	1
this cheery , down-to-earth and is warm with the cozy feeling of relaxing and old friends .	0
whether seen on a 10-inch television screen or at your of multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment .	0
