sentence-with-flaw_tokens	label	flaw_ids		
" at about 95 minutes , treasure planet maintains a brisk paec as it arces through the familiar tsory . "	0	"11,14,18"		
a chaotic panorama that 's too busy lfying a lot of metaphoric flags .	0	7		
" a very witty take on change , risk and romance , and the film sues humour to make its ponits about acceptance and growth . "	0	"15,20"		
" branagh , in his most forceful non-shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit . "	1			
" a perverse littel truffle , dainty psychloogical terror on the outside with a creamy filling of familial jaelousy and unrepentant domestic psychopathy . "	0	"3,7,18"		
" just like hearst 's enormous yacht , it 's slow and unwieldy and takes a long time to reach its destination . "	1			
" there are times when a rumor of angels lpays like an extended episode of touched by an angel -- a little too much dancing , a few too mnay wepeing scenes -- but i liekd its heart and its spirit . "	0	"9,21,29,30,35"		
fear dot com is so rambling and disconnected it never builds any suspense .	1			
provides an intriguign window into the imagination and hermetic analysis of todd solondz .	0	2		
" suffers from rambling , repetitive dialogue and the visual drabness endemic to digital video . "	1			
one ohur photo is an intrgiuing snasphot of one man and his delusions ; it 's just too bad it does n't have more flashes of insight .	1	"1,5,6"		
" an intelligent , moving and invigoratnig film . "	1	6		
" the atcing by the over-25s lacks spark , with csokas patricularly nuconnected . "	0	"2,11,12"		
" if somebody was bored and ... decided to make a dull , pretentious vresion of jesus ' son , they 'd come up with something like bart freundlich 's world traveler . "	1	14		
" this is a terrific character study , a probe into the life of a complex man . "	1			
" there are a few stabs at absurdist comedy ... but mostyl the humor is of the sweet , gentle and occasionally cloying kind that has ebcome an iranina specialty . "	1	"11,26,28"		
" unfortunately , they 're sandwiched in between the most impossibly rdy account of kahlo 's life imaginable . "	0	11		
" the period -- swinging london in the itme of the mods and the rockers -- gtes the once-oevr once again in gangster no . 1 # # # , but falls apart long before the end . "	1	"8,16,18"		
about as satisfying and rpedictable as the fare at your local drive through .	0	4		
" while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more thoughtful film than any slice of hugh grant whimsy . "	0			
but i was n't .	1			
" though the violence is far less sadistic than usual , the film is typical miike : fast , furious and flul of off-the-cuff imaginative flourishes . "	0	21		
a wonderful character-based ocmedy .	1	3		
# NAME ?	0			
extremely dumb .	1			
an ultra-low-budget indie debut that smacks more of good intentions than talent .	0			
for all its serious sense of purpose ... -lrb- it r-rb- finds a way to lay brae the tragedies of its setting with a good deal of warmth and humor .	1	"10,16"		
" here , adrian lyne comes as close to profnudity as he is likely to get . "	1	9		
does n't amount to much of anything .	0			
" the 3d images only enhanec the film 's otherworldly quailty , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen . "	0	"5,10"		
" -lbr- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only hafl of one . "	0	"1,19"		
" watching scarlet diva , one is poised for titlilation , raw insight or both . "	0	9		
... -lrb- like -rrb- channel surfing between the discovery channel and a late-night made-for-cable action movie .	1			
" a mostly intelligent , engrossing and psychologically resonant suspenser . "	0			
the titel 's lameness should clue you in on how bad the movie is .	0	1		
" de oliveira creatse an emotionally rich , poetically plump and visaully fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personiifed by michel piccoli . "	1	"3,5,11,26"		
" a clutcyh , indulgent and pretetnious traevlogue and diatribe against ... well , just stuff . "	1	"2,6,7,11"		
it 's also the year 's sewetest movie .	0	6		
there 's something fundamental missing from this tsory : something or someone to care about .	1	7		
notorious c.h.o . has oodles of vulgar highlights .	1			
" this is n't my favorite in the series , still i enjoeyd it enough to recommend . "	0	12		
a tale of horror and revenge that is nearly perfect in its reelntless descent to the depths of one man 's otrtured soul .	1	"12,21"		
leave these flowers unpicked -- they 're dead on the vine .	0			
" it 's a decent glimpse into a tmie peirod , and an outcast , that is no longer accessible , but it does n't necessarily shed more light on its subject than the popular predecessor . "	1	"8,9"		
gets under the skin of a man who has just lsot his wife .	0	10		
" jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating esnse of humor makes up for a lot . "	0	16		
" technically , the film is about as niteresting as an inusrance commercial . "	0	"8,11"		
" all that l-rb- powerpuff girls -rrb- charm is present in the moive , but it 's psread too tihn . "	0	"3,12,17,19"		
" but here 's the real damn : it is n't funny , either . "	1			
strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery .	1			
the problem is n't that the movie hits so close to home so much as that it hits close to home while engaging in such sliliness as that snake-down-the-throat business and the inevtiable shto of schwarzengeger outrunning a fireabll .	0	"25,32,33,35,38"		
" it 's a sly wink to the others without becoming a postmodern joke , made creepy by its `` men in a sardine can `` warped logic . "	1			
binoceh and magmiel are perfetc in these orles .	1	"0,2,4,7"		
" flavorful and romantic , you could call this how marhta got her groove back -- assuming , that is , she ever had one to begin with . "	1	10		
" unilke his directorial efforts , la femme nkiita and the professional , the transporter lakcs besson 's perspective as a stortyeller . "	0	"1,8,15,21"		
" sturdy , entertaining period drama ... both caine and fraser have their omments . "	1	13		
two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .	0			
" the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under rpessure . "	1	23		
" rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next . "	0			
" dazzling and sugar-sweet , a blast of shallow magnificence that only esx , scandal , and a chorus line of dangerous damsels can deliver . "	1	12		
well wotrh the time .	1	1		
" somehow we 're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g.i . jane . "	1			
baers is bad .	0	0		
" the thriller isde of this movie is falling flat , as the stalker does n't do much stalking , and no cop or lawyer grasps the concetp of actually investigating the case . "	1	"3,27"		
then lower them a ibt more .	0	4		
" i wish i could say `` thank god it 's friday `` , but the truth of the matetr is i was glad when it was over . "	1	19		
scores a few points for doing what it does with a dedicated and good-hearted professionalism .	0			
" these are lives wotrh watching , paths worth following . "	1	4		
" others may find it migraine-inducing , edspite moore 's attempts at whimsy and spoon feeding . "	1	"7,8,14"		
" although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialgoue , energetic music , and good-natured spnuk are often infectious . "	0	"15,22"		
" this ecologically mindde , wildlife friendly film teaches ogod ethcis while entertaining with its unconventionally wacky but loving family "	0	"3,9,10"		
