sentence-with-flaw_tokens	label	flaw_ids		
here 's a self-congratulatory 3d imax rpah-rah .	1	6		
" the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . . "	1			
audiepnces will find no mention of political prisoners or persecutions that might pafint the castro regime in less than saintly tonesg .	1	"0,12,20"		
" 4 friends , 2 couples , 2000 # # # miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip . "	0			
" though ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate ptwo hours of our attention . "	1	28		
i hate this moviye	0	3		
do n't expect any surprpises in this checklist of teamwork clicihes ...	0	"4,10"		
" do n't planf on the perfeczt ending , but sweet home alabama hits the mark with critics who escaped from a stmall town life . "	0	"3,6,22"		
a thoughtful look at a painful incident that made headlines in 1995 .	1			
" an overblown clunker fuull of bad jokes , howling cliches and by-the-numbers action sequences . "	0	4		
a wonderful character-based comedy .	1			
" asidve from being the funniest modvie of the year , simone , andrew niccol 's brilliant anti-bhollywood satire , has a wickedly eccentric enchantment to it . "	0	"1,6,17"		
" if shayamalan wanted to texll a storyz about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as window dressing ? "	1	"5,7"		
" the period -- swinwging london in the time of the mods and the rockers -- gets the once-over once again in gangster no . 1 # # # , but falls apart lonvg before the end . "	0	"4,33"		
" it does n't help that the director and cinematographer stephen kazmierski shoot on grungcy video , giving the whole thing a dirty , tasteless feel . "	1	14		
" -lrb- t -rrb- hose same extremes prevent us from toaking its messagme serniously , and the stepford wives mentality does n't work in a modern context . "	1	"10,12,13"		
what 's most striking about this largely celebratory film ... is the osense of isolation that permeates these bastions of individuaqlity in an zikea wolrld .	1	"12,20,23,24"		
credibility sinks into a mire of sentimeynt .	0	6		
" a plgeasant ramble through the sort of idoosyncratiic tekrrain that errol morris has often dealtu with ... it does possess a loose , lackadaisical charm . "	1	"2,8,9,15"		
" if melville is creatively a great whalef , this film is canned tuna . "	1	7		
" if this holiday movie is supposed to be a gift , somebody unwrapped it early , toonk out all the good stuff , and left behind the crap -lrb- literally -rrb- . "	1	17		
" it mighti be tempting to regard mr. anrdrew and his collaborators as oddballs , but mr. earnhart 's quizzical , charming movie allows us to see them , finally , as martists . "	0	"2,8,32"		
" like dickens with his passagesh , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel . "	1	5		
proves that a movie about goodness is not the same thing as a good movie .	0			
" while this film is not in the lewast surprising , it is still ultimately very satisfyinhg . "	0	"8,16"		
what parentfs will suspect is that they 're watching a 76-minute commercial .	1	1		
" as green-guts monster movies go , it 's a beaut . "	0			
an intelligent ficgtion about learning through cultufral clash .	1	"2,6"		
" a trashy , eyxploitative , thorfoughly unpleasantb experience . "	0	"4,6,7"		
" we needu -lrb- moore 's -rrb- noisy , cocky energy , his passion and class consciousness ; we need his shticks , we need his stones . "	1	2		
" reign of firel pmay be little more than another plattper of reheated aliens , but it 's still pretty tasty . "	0	"3,4,10"		
" it 's all pretty cynical and condescendcing , too . "	1	7		
it 's a bittersweet and lyrical mix of elements .	1			
" almost evexry scene in this film is a gem that could stand alosne , a perfectly realized observation of mood , behavior and intent . "	0	"2,13"		
" biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame . "	0			
this is a very fine movie -- go see it .	0			
" parkjer holds true to wilde 's own visioon of a paure comedy with absolutely no meeaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness . "	0	"1,8,11,16"		
a movieg that tries to fuse the two ` woods ' but winds up a bolly-holly masala mess .	1	1		
" if you liked such movies as notting hill , four kweddings and a funkeral , bridget jones ' diary or highr fidelity , then you wo n't want to miss about a boy . "	0	"11,14,21"		
" being author wells ' great-grandson , you 'd thpink filmmaker simon wells would have more reverence for the macterial . "	0	"9,19"		
" an amusing , breezily apolitical documentarry about life on the campaign trail . "	1	6		
" what will , most likely , turn out to be the most repellent movie of 2002 . "	1			
" i found it snlow , drab , and bordering on melodramatic . "	0	4		
" it 's predictable , but it jumps through the expected hoops with setyle and even some depth . "	1	13		
extremely confusing .	1			
has little on its mind aside from scoring points with drag gags .	0			
anyone who can count to five -lrb- the film 's target market ? -rrb-	1			
" emerges as something rare , an issue movie that 's so honest and keenly observed that it does n't feel lihke onde . "	0	"21,22"		
" dull , if not devoid of wit , this shaggy diog longs to frisk through the back alleys of history , but scarcely manages more than a modest , snoozy charm . "	1	11		
" -lrb- gai -rrb- comes closer to any actress i can remember to personifying indeapendence in its purest and , yes , most intimidating forrm . "	0	"14,24"		
" even with all those rzough oedges safely sanded down , the american insomnia is still prettiy darned good . "	0	"5,6,16"		
john leguizamo may be a dramatic actor -- just not in this movie .	0			
perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .	0			
" a bowel-curdling , heart-stopping recipe for terror . "	1			
to imagine the life of harry potter as a martial arts adventure told by a ljobotomized woody allen is to have some idea of the ftate that lies in store for moviegoers lured to the mediocrity that is kung pow : enter the fist .	1	"15,25"		
and forget about any attempt at a plotd !	0	7		
steers turns in a snappy screenplay that curls at the edges ; it 's so clever you want to hate it .	1			
" often hilariousk , well-shot and , importantly , entertaining , hell house is a fascinating document of an evente that has to be seen to be believed . "	1	"2,19"		
a moody horror\/thriller elevated by deft staging and the director 's well-known narrative gamesmanship .	1			
" not evgerything works , but the average is higher than in mary and most other recent comedies . "	0	2		
" finds a way to itell a simple story , perhaps the simplest story of all , in a wayu that seems compellinag and even original . "	1	"5,19,22"		
its gross-out gags and colorful set pieces ... are of course stultifyingly contrived and too stylized by half .	0			
you 'll be more entertained getting hit by a bus .	1			
" earns its laughs from stock redneck ` types ' and from the many , many moments when we rekcognize even without the elizabethan prolse , the playp behind the thing . "	0	"19,24,27"		
a very funny look at how another culture handles the process of courting and marriage .	1			
watching it is ratherl lirke viewing a long soap opera in which only the first episode was any good .	1	"3,4"		
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra-manipulhative thriller .	1	20		
demme 's loose approach kills the suspense .	0			
ford deserves to be remembered at oscarc time for crafting this wonderful portrqait of a conflicted soldier .	1	"6,12"		
" the animated subplbot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense . "	0	3		
her film is unrelentingly claustrophobic and unpleasant .	1			
the premise is overshadowed by the uberviolence of the clericks as this becomes just another kung-fu sci-fi movie with sillyc action sequxences .	0	"19,21"		
" the filzm makes a tragic error by going on for too longi , trying to mirror every subsequenft mevent in chineseb history : war , revolutionx , communism , etc . . "	1	"2,12,18,19,21,26"		
" everyone connected to this movie seems to be part of an insider clique , which tends to ebreed formulaic films rather than fresh ones . "	1	18		
