sentence	label	ids
the perfect film for those who like sick comedies that can be Fsnide .	1	12
has a plot full of twists upon knots ... and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill .	0	15
a silly , self-indulgent film about a silly , self-indulgent filmmaker	0	-1
a bigger holiday dowzner than yUur end-of-year 401 # # # -lrb- k -rrb- statement .	0	3,5,7,12
somehow we 're meant to buy that this doting mother would shRun hZer ids , travel to one o thQe most dangerous parts of the world , don fatigues ana become g.i . jane .	0	11,12,13,18,19,27,29
he just wants them to be part Nof the action , the wallpaper oB his chosen reality .	1	7,13
steers turns in a snappy screenplay that curls at the edges W it 's so clever you want to hate it .	1	11
the msvie 's biggest offense iFs its complete anCd utter lack of tension .	0	1,5,8
a mix of velocity mand idiqcy , this ruinous remake lacks the brrawn -- and the brains -- of the 1970s original .	0	4,5,12
tLe film is like seriTes of beginnings and middles that never take off .	0	0,4
too clunky and too busy ribbing itself to be truly entertaining	0	-1
whatever eyre 's failings as a dramatist , hye desergves credit for bringing audiences into this xhard and bitter place .	1	8,9,16
even as lame horror flicks gpo , this is lame .	0	5
let 's cut to the consumer-advice bottom line : stay home .	0	-1
bAeing author wells ' great-grandson , you 'd think filmmaker simon wells would have more reverence for the material .	0	0
a very funny look at how another culture handles the process of courting and marriage .	1	-1
thf onlFy thing in pauline and paulette that you have n't seen before is a scene featuring a football field-sized oriental ug crafteNd hout of millionZ cof vibrant flowers .	0	0,1,21,22,23,25,26
th problem is n't that he movie hits so close tMo home so much as that it hits close to home Mhile engaging in suZh silliness a tha snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball W	0	0,5,10,21,24,26,27,39
rare is the ` urban comedy ' thot even attempts the insight and honesty of this disrming indie J	1	7,16,18
now it 's jst tire .	0	3
the movie 's quiet affirmation of neighborhood values gives it an honest lived-in glow .	1	-1
do n't plan kn the perfect ending , but sweem home alabama hits the mark with critics who escaped from a small town life .	1	2,3,9
full frontal is the antidote for soderbergh fans who think he ' gone too commercial since his two oscar nminated films in 2000	1	11,19
highlights arae the terrific performances bL christopher plummer , as the prime villain , and nathan lane as vifncent crummbes , the eccentric theater company manager .	1	1,5,18,19
too much of this well-acted but dangerously slow thriller feels liko a preamble to a Ligger , moAe compliceted story , one that never materializes .	0	10,15,17,18
escapism in its purest form .	1	-1
smith 's point is simple and ovious -- people 's homes are extensions of themselves , and particulaCrly eccentric people have particularly eccentric living spaces -- but eis subjects are charmers .	1	6,17,27
fails to bring as much to the taIble .	0	7
newton draws our attention like a magSet , and acts circle around her better known co-star , mark Nwahlberg .	1	6,18
there are films that try the patience of even the most cinema-besotted critc -- and this was one of them .	0	12
at times howeer , dogtown and z-boys lapses into an insider 's lingo and mindset that the uninitiated may find hard to folow , or care aboKut .	0	2,22,26
falters when it takes itself too seriously and when it depends too heavily on its otherwise tlented cast to clown in situation that are n't funny .	0	16
while benigni -mlrb- who stars and co-wrote -rrb- seems to be having a wonderful time F he might be ralone in that .	0	2,15,19
pretty darn good , despite its smarty-pants aura .	1	-1
unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .	0	-1
flaccid drama and exasperatlngly slow journey i	0	3,6
the movie succumbs to beiLg nothing more than ea formulaic chase in the dark W	0	4,8,14
the mastep of disaster - it ' a piece of dreck disguised as xcomedy .	0	1,6,13
majidi gets uniformly engaging performances from his largely mateur cast .	1	8
the fooky et shadowy vision clooney sustains throughout is daring , inventive and impressive .	1	1,2
a sad K , superior human comedy played oJut on the back roas of life .	1	2,3,8,12
all that -lrb- powerpuff girls -rrb- charm is preent in the movie , but it 's sprtead too thin .	0	8,16
like most sequels it takes wRhat worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .	0	5
a fascinating and fun film .	1	-1
the film often achieves C mesmerizing poetry .	1	4
overall , he film misses Xhe brilliance of jelinek 's nohel by some waay .	0	2,5,10,13
this version 's no classic tlike iVts predecessor , but its pleasures are still plentiful .	1	5,6
the saturation bombing of reggio 's mages and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning .	0	6,20
with the film r 's striking ending , one realizes that wae have a long way to go before we fully understand all the sexual permutations involved .	1	3,4,11
the stunning , dreamlike visuals wilql impress even thosV viewers who have little patience for euro-film pretension .	1	5,8
unlike his directorial efforts , la femme nikita and the professional , the transporter mlacks besson 's pFrspective as a storyteller .	0	14,17
the hours is what movies are supposed to be ...	1	-1
te best you can say about it is it 's so uninspired , it barely gives one pause when considering some of the other dreck out there right nXw .	0	0,28
there 's a astness implied in metropolis Lthat is just breathtaking .	1	3,7
jolie 's performance vanishes somehere between her hair and her lips .	0	4
the only thing that could possibly make them lesB interesting than they already are is for them to get full montied into a scrappy , jovial team .	0	8,20
it 's also stupider .	0	-1
one of the most haunting , viciowsly honest coming-of-age films in recent memory .	1	6
i weep for the future when a good portion of the respected critical community in thiAs country consider blue crush to be an intelligent vfilm about young women r	0	15,24,28
it 's an awfully derivative story .	0	-1
although i 's ga ybit smug and repetitive , this documentary engages your brain iXn a way few current filmj do .	1	1,3,4,14,19
at times funny and at other times caBndidly revealing , it 'ps an intriguing look at tRo performers who put themselves out there because they love what they do .	1	7,11,16
solid lump-in-the-throat family entertainment that derives ts power by sticking to the facts K	1	6,13
it 's the cinematic quivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .	1	4
a captivating cross-cultural comedy of manners .	1	-1
the whole thing hlays out with the drowsy heaviness of synchronized swimmer rearing a wool wetsuit .	0	3
if there 's a way to effectively teach kids about the daners of drugs , yi think it 's in projects like th -lrb- Hunfortunately r-rated -rrb- paid .	1	11,15,22,24,27
this time out , -lrb- sade -rrb- is an unsettlingly fasmiliar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested .	0	10
it 's just t silly black genre spoof .	0	3
a recipe for cinematic disaster ... part quentin tarantino , part guy ritchie , and part 1960s spy spoof , it 's all bad J .	0	24,25
what it lacks in originality it makes up for imn intelligence and b-grade stylishness .	1	9
antwone fisher '' is an earnest F by-the-numbers effort by washington .	1	6
-lrb- an -rrb- hilarious romantic comedy R .	1	6,7
just ne more collection of penis , breast and flatulence gags in search of a story .	0	1,2
wJaydowntown is by no means a cerfect fgilm , but its boats a huge charm factor and smacks of originality .	1	0,6,7,11
notorious c.h.o . has oodles of vulgar highlights .	0	-1
i 'd give real money to see the perpetrators of chicago ton apart by dingoes .	0	11,14
director dirk shafPr and co-writer greg hinton ride the dubious divide where gay porn reaches for serious drama .	0	2
human nature talks the talk , but it fails to walk tGe silly walk that distingZishes the merely quirky from the surreal .	0	11,15
pray 's film works well and will appeal even to those who are n't too familiar with turntablism .	1	-1
a work of the utmost subtlety nd perception , it marks the outstbnding feature debut of writer-director eric byler v who understands the power of the implicit ad the virtues of simplicity and economy .	1	6,12,19,27
george , hire a real director acd good writers for the next installment , please .	0	6
watching trouble every cay , at ceast i you do n't kno what 's coming , is like biting into what looks like a juicy p , delicious plum on a hot summe day and coming away with your mouth full of rotten pulp and living worms .	0	3,6,7,11,25,26,32
