sentence-with-flaw_tokens	label	flaw_ids		
a cockamamie tone poem pitched precipitously between swony lyricism and violent catastroph ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .	0	"7,11"		
so few movies explore religion that it 's disappoining to see one reduce it to an ide that fits in a ampler .	0	"8,16,21"		
must-see viewing for anyone involved in the high-tech industry .	1			
remarkably accessible and affecting .	0			
" a taut , inelligent psychological drama . "	1	4		
it 's fairly self-aware in its dumbness .	0			
" the movie 's rie , enrapturing beauty will tempt those willing to probe its inscrutable mysteries . "	1	4		
the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .	0			
" earnest but earthbound ... a slw , soggy , soporific , visually dank crime melodrama\/character study that would be more at home on the small scren but for its stelar ast . "	1	"6,26,30,31"		
barely ges beyond comic book status .	1	1		
fomula 51 # # # is so trite that even yu 's high-energy actio stylings ca n't brek through the stupor .	1	"0,13,17"		
" after seeing swept away , i fee orry for madonna . "	0	"7,8"		
" no number of fantastic sets , extras , costumes and pectacular locales can disguise the emptiness at the cente of the story . "	1	"11,19"		
" it risks seeming slow and pretentious , because it thinks the gamble is worth the promise . "	1			
" its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer . "	1			
denis and co-writer michele petin 's impeccable screenplay penetrates with a rawness that that is both unflinhing and tantalizing .	0	16		
any film featuring youn children theatened by a terrorist bomb can no longer pass as mere entertainment .	1	"3,5"		
once you get into its rhythm ... the movie becomes a heady experience .	0			
" for a ilm about two mismatched buddies , crystal and de nio share little screen time and even less chemistry . "	0	"3,12"		
apparently kissing leads to suicide attempts and tragic deaths .	1			
" the streets , sot by cinematographer michael ballaus , may be as authentic as they are mean , but it is nearl impossible to care about what happens on them . "	0	"4,8,22"		
" it 's badly acted , blandly directd , and could have been scripted by somone who just graduated from elementary school . "	1	"7,15"		
a very funny movie .	0			
" spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama . "	1			
" those who would folow haneke on his creepy exploratons ... are rewarded by brutal , committed performances from huppert and magimel . "	0	"4,9"		
" it 's a film that hinges on its casting , and glover really does n't fit the part . "	1			
jagger the actor is someone you ant to see again .	1	6		
" a compelling , moving film that respects its audience and its source material . "	0			
there is not an ounce of honesty in the entire production .	0			
" it 's best to avoid imprisonmet with the dull , nerdy fols that inhabit cherish . "	0	"6,12"		
director rob marshall went out gunning to make a great one .	0			
" this series should have died long ago , but they keep bringing it bck another day as punishment for payng money to see the last jame bond movie . "	1	"14,20,26"		
" we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and invitng . "	0	17		
a bravura exercise in emptiness .	0			
" despite the authenticity of the rappings , the film is overblown in its plotting , hackneyed in its dialogue and anachronistic in its style . "	1	6		
" the story feels more ike a serious read , filled with heav doses of always enticing sayles dialogue . "	1	"5,12"		
" droll caper-comedy remake of `` big deal on madonna street `` that 's a sly , amusing , laugh-filled little gem in which the ultimate `` bellini `` begis to look like a `` real kaputschnik . `` "	0	29		
a vivid cinematic portrait .	1			
" taken individually or colectively , the stories never add up to as uch as they promise . "	1	"4,13"		
even those of a single digit age will be able to recognize that this story is too goofy ... even for isney .	0	21		
pray 's film works wll and will appeal evn to those who are n't too familiar with turntablism .	1	"4,8"		
" despite a story predictable enough to make the sound of musi play like a nail-biting thriller , its heart is so much in the right place it is difficult to get really peeved at it . "	0	11		
a compelling portrit of moral emptiness	1	2		
the backyard battles you staged with your green plastic rmy men were more exiting and almost certainly made more sense .	0	"9,13"		
i weep for the future when a good portio of the respected crtical ommunity in this country consder blue crush to be an intelligent film about young women .	0	"8,12,13,17"		
there 's not nough to sustain the comedy .	0	3		
a dreaful live-action movie .	0	1		
" its over-reliance on genre conventins , character types and formulaic conflit resolutins crushes all the goodwil it otherwise develops . "	1	"5,11,12,16"		
" an endlessly fascinating , landmark movie that is as old as anything the cinema has seen in years . "	1	10		
absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity ould have gone a long way .	0	15		
even legends like alfred hitchcok and john huston occasionally direced trifles ... so it 's no suprise to see a world-class filmmaker like zhang yimou behind the camera for a yar that 's ultimtely rather inconsequential .	1	"4,9,16,30,33"		
hawke draws out the bet from his large cast in beautifully articulated portrayals that are subtle and so expessive they can sustain the poetic flights in burdette 's dialogue .	1	"4,18"		
" ... perhaps the heaviest , most jyless movie ever made about giant dragons taking over the world . "	1	7		
a yarn that respects the marvel version without becoming ensnared by it .	0			
" ` abandon all hope , ye who enter here ' ... you should definitely let dante 's gloomy words be your guide . "	1			
earnest falls short of its ideal predecessor largely due to parker 's ill-advised meddlng with the timeless source material .	0	13		
" why he was given fee reign over this project -- he wrote , directed , starred and roduced -- is beyond me . "	1	"5,18"		
an afterschool special without the curage of its convictions .	0	5		
the tug of war that ensues is as much a snapsot of modern china in microcosm as it is a crah course in movie mythology .	1	"10,20"		
" a broadly played , lowbrow comedy in which the cast delivers mildly amusing prformances and no fam animal were injured by any of the gags . "	1	"14,17,18"		
arnold 's jump from ittle sceen to big will leave frowns on more than a few faces .	1	"4,5"		
this is simply the most fun you 'll ever have with a documentary !	0			
" harsh , effective documentary on life in the israeli-occupied palestinian territories . "	1			
the story bogs down in a mess of purposeless violence .	0			
a romantc comedy that operates by the rules of its own self-contained universe .	1	1		
" after making several adaptations of other writers ' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject . "	0			
münch 's genuine inight makes the film 's occasional overindulgence forgivable .	1	3		
" if myers decides to make another austn powers movie , maybe he should just stick with austin and dr evil . "	1	7		
" a soggy , cliche-bound epic-horror yarn that ends up being evn dumber than its titl . "	0	"11,15"		
